"x"
1907.6814249532
1907.06370015174
1906.00963632325
1908.57700282938
1907.54002178718
1903.24012782457
1900.72298888664
1905.13427928501
1914.21545873691
1920.24674940749
1924.07746478653
1923.30337714652
1921.65311356028
1921.43529866655
1922.42239718423
1922.434966844
1921.24401704486
1916.85604760283
1913.42196885942
1917.19212533465
1924.94861878405
1930.32117537887
1931.94538788858
1930.77622662102
1928.91499528008
1928.39806629736
1930.3130768459
1929.13253772342
1927.41445482971
1923.8635291533
1920.40099950472
1924.02454343804
1930.38382615649
1935.94934206108
1934.99950168387
