"x"
1905.94050558652
1906.60095328673
1908.43798645853
1909.14816879914
1908.1509237151
1904.89896570795
1902.48937391969
1906.21704571789
1914.04028148872
1919.49403722335
1921.27634222179
1921.0991612058
1920.13951851408
1920.33541537222
1921.70212203747
1922.63631910035
1921.62570705417
1918.3048663256
1916.02060094761
1919.71425933845
1927.47716449129
1932.98182725292
1934.76167061259
1934.55875409761
1933.62120490698
1933.81609927927
1935.17036662366
1936.11355373846
1935.10393711712
1931.77711334335
1929.49669851734
1933.19099543277
1940.95124993905
1946.45737506541
1948.23776459246
