"x"
1901.85066976421
1897.41887647965
1900.30133070523
1903.9186027637
1904.67796679168
1900.54830250564
1896.78618518109
1904.06157147784
1914.33648672834
1919.53180878152
1919.58405175096
1917.24098340462
1909.44340511691
1903.48827052222
1907.67082056231
1912.85737490271
1913.63115098285
1909.13906702082
1904.68174470481
1912.59389107515
1922.08224138226
1926.91527631459
1925.884451893
1922.45579451465
1914.19775452566
1908.79865821094
1914.59824488683
1919.97958101157
1920.6189042894
1917.12018661759
1911.46959673006
1920.20659384456
1928.76788365854
1933.44585244407
1932.49624696522
