"x"
1906.63305012306
1905.72229644119
1907.07710478379
1908.10836588795
1906.53204379367
1902.48457508084
1899.65216693255
1903.84677445049
1911.77672850222
1916.24326386567
1917.2506796153
1916.31429330444
1914.9973434275
1914.08658974563
1915.44139808823
1916.47265919239
1914.89633709811
1910.84886838528
1908.01646023699
1912.21106775493
1920.14102180666
1924.60755717011
1925.61497291974
1924.67858660888
1923.36163673194
1922.45088305007
1923.80569139267
1924.83695249683
1923.26063040255
1919.21316168973
1916.38075354144
1920.57536105937
1928.5053151111
1932.97185047455
1933.97926622418
