"x"
1907.19633908964
1907.1511667591
1909.08351687938
1909.99307226754
1908.70802746231
1905.33213806962
1903.13485779047
1907.14844606122
1914.6092991624
1918.9553923364
1919.88363231384
1919.363238669
1917.89392066394
1917.988332339
1920.52168004418
1921.13005296512
1919.45298803214
1915.90280887111
1913.63420669463
1917.47204340084
1924.85030552244
1929.1532915689
1930.00730156679
1929.27588315906
1927.88502643316
1927.79203107504
1929.54765550671
1930.53667998613
1929.0763173792
1925.67394489968
1923.44772384925
1927.4561049827
1934.82585628983
1939.08859603006
1939.93365674625
