"x"
1906.9233924656
1907.02530706213
1908.3830560788
1909.30286787791
1908.11442877771
1904.43082189396
1901.84033809488
1905.74142855542
1914.17400930881
1920.04849337409
1921.7300363657
1921.30153834943
1920.26774677464
1920.37037455371
1921.73762488753
1922.66387338704
1921.46711777423
1917.75773358051
1915.14912197735
1919.07751166422
1927.56910231059
1933.48469510477
1935.17800527357
1934.7465086946
1933.70548280662
1933.80882875899
1935.18564689871
1936.11837714164
1934.91324681855
1931.17790492923
1928.55103866644
1932.5069186154
1941.05793209684
1947.01492129241
1948.7200809833
