"x"
1906.24011896055
1905.18575627261
1906.48380762775
1908.34392824731
1907.69307336814
1903.81016611004
1900.91388684813
1905.64019291738
1914.57314194495
1920.05232248204
1921.65867060778
1920.78970486427
1918.45291489114
1917.29226546054
1919.10432290521
1920.51391733148
1919.57318607477
1915.48363531729
1912.31473395093
1916.96251053387
1925.42479873585
1930.61677236944
1931.49286299896
1930.22999922574
1927.75414686843
1926.85488560611
1929.06375551066
1930.16410419889
1929.03332716486
1925.528256973
1922.3187751367
1926.92774027458
1934.72788668161
1939.66147055312
1939.98838210965
