"x"
1906.18776727628
1905.34636502281
1906.67844838903
1908.3375182598
1907.58411715511
1903.72614959452
1900.85695623292
1905.46206368519
1914.32780155043
1919.85352355855
1921.45112212787
1920.62326647421
1918.4498485022
1917.4554822657
1919.20008413092
1920.54020467374
1919.55895608238
1915.51076470117
1912.40006780099
1916.92114846069
1925.37034887694
1930.6574558284
1931.64749228297
1930.49980535021
1928.21929324557
1927.4450704963
1929.51409956202
1930.57109678217
1929.41719320036
1925.87369618107
1922.74379073972
1927.25336309316
1935.14861861621
1940.20981718309
1940.71420342049
